words,counts
stole,23
consumer,23
censorship,23
senior,23
16,23
enabler,23
neck,23
toilet,23
nutter,23
douche,23
suggested,23
mix,23
beach,23
mountain,23
hurting,23
divisive,23
france,23
paris,23
solid,23
classic,23
funded,23
seattle,23
intellectually,23
dime,23
empire,23
demonstrate,23
outlet,23
southern,23
ended,23
constant,23
praise,23
shameless,23
parliament,23
lay,23
resist,23
assembly,23
unfortunate,23
hanging,23
directed,23
potential,23
flip,22
strength,22
vega,22
valley,22
suddenly,22
opened,22
understands,22
cow,22
ridicule,22
capacity,22
rank,22
exception,22
forest,22
worship,22
beating,22
bin,22
robert,22
rag,22
jewish,22
pelosi,22
supply,22
circus,22
perspective,22
admire,22
med,22
broad,22
throat,22
parade,22
accomplishment,22
taxation,22
nafta,22
thomas,22
fee,22
ideologue,22
appreciate,22
determined,22
wave,22
sociopathic,22
fighter,22
wilson,22
refer,22
plastic,22
lesbian,22
figured,22
comprehend,22
andrew,22
gift,22
proposed,22
provided,22
dress,22
solve,22
score,22
spouting,22
fence,22
ted,22
nuke,22
hitting,22
celebrity,22
spoke,22
location,22
squad,22
messenger,22
eliminate,22
bound,22
patriotism,22
dividend,22
approve,22
liberalism,22
prince,22
witch,22
insecure,22
arab,22
faux,22
specie,22
ideal,22
asset,22
degenerate,22
hence,22
acted,22
talked,22
proposal,22
publish,22
bob,22
glorious,22
boo,22
tape,22
inner,22
boat,22
witness,22
bozo,22
scenario,22
document,21
shell,21
daca,21
intended,21
misguided,21
rifle,21
assuming,21
pass,21
elway,21
jeff,21
jury,21
vision,21
threw,21
survival,21
stupider,21
survey,21
demented,21
stopping,21
lifetime,21
supposedly,21
closely,21
911,21
christianity,21
dy,21
embrace,21
murkowski,21
wondering,21
compete,21
bridge,21
category,21
pride,21
allows,21
ocean,21
conscience,21
rarely,21
campus,21
crybaby,21
nightmare,21
juvenile,21
range,21
21,21
caring,21
cia,21
affair,21
charlottesville,21
engage,21
privileged,21
swift,21
physical,21
resort,21
collect,21
lee,21
crony,21
ironic,21
smaller,21
jim,21
blamed,21
cmon,21
dimwit,21
reagan,21
universe,21
courage,21
vicious,21
backed,21
revealed,21
paint,21
leftwing,21
nixon,21
200,21
responded,21
responding,21
receive,21
rear,21
ton,21
bureaucrat,21
tyrant,21
restaurant,21
palestinian,21
objective,21
accountable,21
silver,21
throughout,21
doc,21
outsider,21
rg,21
teenager,21
guide,21
meaningless,21
historical,21
conference,21
intent,21
wipe,21
bathroom,21
weird,21
unite,21
valid,21
dinner,21
hunting,21
aggressive,21
pop,20
shelter,20
enforce,20
injured,20
eating,20
computer,20
2008,20
deliberately,20
sheriff,20
zuma,20
trait,20
breed,20
promoting,20
released,20
doomed,20
brainwashed,20
tomorrow,20
gawd,20
trained,20
pointless,20
uniform,20
dam,20
song,20
scheer,20
condo,20
summer,20
enjoying,20
libtards,20
torture,20
humor,20
wide,20
owns,20
sunday,20
generalization,20
japan,20
apartment,20
includes,20
ford,20
infidel,20
heroin,20
weather,20
relation,20
trailer,20
habit,20
rejected,20
injustice,20
addressing,20
shove,20
spreading,20
continually,20
dropped,20
medicaid,20
express,20
expression,20
reward,20
entertainment,20
knucklehead,20
sarcasm,20
reduced,20
wildlife,20
combined,20
television,20
passenger,20
requirement,20
everyones,20
felon,20
anonymous,20
um,20
obstruction,20
continuing,20
drove,20
negotiate,20
controlling,20
convinced,20
duke,20
memory,20
controlled,20
actor,20
rush,20
stephen,20
puerto,20
published,20
obsessed,20
hotel,20
victory,20
accuse,20
improve,20
harassment,20
repugnant,20
spout,20
barely,20
laid,20
charter,20
expecting,20
attempted,20
32,20
larger,20
replaced,20
straw,20
testing,20
populist,20
editor,20
peter,20
hall,20
offended,20
nigger,20
antitrump,20
foul,20
largely,20
allah,20
operation,20
lmao,20
strange,20
enter,20
spineless,20
warm,19
bent,19
inappropriate,19
offered,19
egg,19
scene,19
minion,19
charging,19
object,19
seeking,19
provincial,19
occasion,19
sob,19
vet,19
whale,19
active,19
offering,19
motion,19
favour,19
investigated,19
wed,19
desperately,19
numerous,19
deputy,19
cheer,19
entertaining,19
advance,19
diplomacy,19
civilian,19
piss,19
map,19
van,19
winter,19
ny,19
booze,19
pressure,19
pond,19
stab,19
mcconnell,19
homophobic,19
addressed,19
dan,19
hahaha,19
screwing,19
qualify,19
hoo,19
november,19
ruined,19
fucked,19
function,19
essentially,19
syndrome,19
silence,19
outta,19
conviction,19
pardon,19
riot,19
remotely,19
hungry,19
thru,19
patriot,19
complaint,19
fresh,19
reject,19
outrageous,19
klan,19
lowlife,19
dot,19
prepared,19
tradition,19
thin,19
airline,19
assertion,19
keyboard,19
commenting,19
oppose,19
unbalanced,19
capitalism,19
kicking,19
labour,19
tent,19
repubs,19
communism,19
congressman,19
ukraine,19
associated,19
narcissism,19
region,19
locker,19
ranting,19
goon,19
riding,19
dry,19
cancel,19
denier,19
lousy,19
ii,19
naturally,19
giant,19
contribute,19
robber,19
cannabis,19
condescending,19
tip,19
judgment,19
condemn,19
sight,19
tolerate,19
judging,19
collapse,19
cliff,18
alert,18
homosexuality,18
jt,18
egomaniac,18
forbid,18
sink,18
rigged,18
disagrees,18
heritage,18
employed,18
scheme,18
boorish,18
ceo,18
commenters,18
blowhard,18
koolaid,18
maga,18
libtard,18
cycle,18
19,18
enterprise,18
farce,18
loaded,18
sleazy,18
tone,18
abusive,18
sen,18
opening,18
develop,18
emotion,18
emotionally,18
allegation,18
navy,18
lawmaker,18
creation,18
fist,18
hl,18
shirt,18
empathy,18
academic,18
pair,18
compassion,18
atheist,18
bloated,18
depends,18
rick,18
dislike,18
knife,18
17,18
madness,18
4th,18
pandering,18
officially,18
division,18
rolling,18
fewer,18
sanctuary,18
ala,18
crew,18
loon,18
granted,18
hook,18
crossing,18
productive,18
covered,18
imbecilic,18
unconstitutional,18
kevin,18
screen,18
merkel,18
bizarre,18
tied,18
donation,18
separate,18
aka,18
hilary,18
judicial,18
geez,18
trusted,18
heartless,18
refute,18
established,18
addition,18
click,18
500,18
encourage,18
nah,18
path,18
duh,18
dna,18
girlfriend,18
mandate,18
magaphant,18
censor,18
inch,18
india,18
sacrifice,18
adding,18
paranoid,18
intention,18
cpc,18
lipstick,18
publication,17
stfu,17
golden,17
pizza,17
stinking,17
unbelievably,17
portion,17
wreck,17
goodbye,17
spirit,17
brilliant,17
revolution,17
deflection,17
golfing,17
extent,17
magaphants,17
lacking,17
reverse,17
tale,17
authoritarian,17
mortgage,17
bureaucracy,17
oval,17
meantime,17
taliban,17
disrespecting,17
additional,17
lunch,17
improvement,17
sidewalk,17
intentionally,17
teen,17
bless,17
motley,17
investor,17
shake,17
pipe,17
amongst,17
taxing,17
slowly,17
taxed,17
spray,17
redneck,17
precisely,17
amazed,17
drumpf,17
burned,17
co,17
tantrum,17
anal,17
comedian,17
annoying,17
brings,17
150,17
fishing,17
venezuela,17
disregard,17
visa,17
defender,17
stain,17
baloney,17
functioning,17
ballot,17
krugman,17
reveal,17
vulnerable,17
wit,17
stream,17
mission,17
mp,17
alex,17
root,17
edge,17
cute,17
complicated,17
justins,17
plea,17
promising,17
disingenuous,17
wash,17
priority,17
hadnt,17
scare,17
item,17
overwhelming,17
stupidly,17
guilt,17
congressional,17
petulant,17
quiet,17
endorsed,17
bat,17
conman,17
sheer,17
scout,17
shop,17
maniac,17
shore,17
executed,17
cent,17
japanese,17
threaten,17
january,17
delete,17
equipment,17
hussein,17
apologist,17
gate,17
deed,17
somewhat,17
cite,17
cesspool,17
islamophobia,17
benghazi,17
shocked,17
demonstrates,17
bow,17
route,17
handout,17
intolerant,17
worldwide,17
tolerance,17
behalf,17
cave,17
advisor,17
incorrect,17
genocide,17
sucked,17
tire,17
hoax,17
subscription,17
brag,17
ol,17
grief,17
rob,17
simpleton,17
planning,17
goat,17
communication,17
operate,17
existence,17
premier,17
spectrum,17
zombie,17
preach,17
rico,17
99,17
stooge,17
discrimination,17
pres,17
despise,17
contempt,16
engineering,16
entry,16
filed,16
dictionary,16
defined,16
cheetolini,16
increasingly,16
pit,16
shocking,16
dictatorship,16
electric,16
eliminated,16
evidently,16
blanket,16
grabber,16
applied,16
approved,16
boycott,16
contest,16
rely,16
comrade,16
trumpster,16
define,16
depression,16
hows,16
indigenous,16
industrial,16
appointment,16
incumbent,16
prostitute,16
teeth,16
monopoly,16
shared,16
anthony,16
cruz,16
saunders,16
de,16
dragging,16
possibility,16
committing,16
antic,16
insight,16
identified,16
lip,16
evening,16
treating,16
provides,16
seemed,16
protestors,16
hockey,16
identify,16
replacement,16
noted,16
lap,16
deadly,16
yell,16
trigger,16
spill,16
spicer,16
astounding,16
bogus,16
hung,16
schmuck,16
solar,16
scott,16
falsehood,16
destructive,16
threatened,16
libertarian,16
govern,16
hi,16
inflation,16
mid,16
prohibition,16
gore,16
farm,16
consistent,16
wasteful,16
herd,16
moon,16
anytime,16
hyperbole,16
hmmm,16
misogyny,16
annual,16
channel,16
comedy,16
cheaper,16
abused,16
fck,16
raid,16
peer,16
jay,16
baseball,16
kathleen,16
kissing,16
demonstration,16
harry,16
pompous,16
ruled,16
fing,16
decline,16
denial,16
2019,16
stating,16
fn,16
sweet,16
harvey,16
altleft,16
execute,16
rising,16
predictable,16
citizenship,16
ron,16
urban,16
floor,16
fortune,16
grave,16
reap,16
stronger,16
guaranteed,16
maker,16
billy,16
bald,16
melania,16
negotiation,16
banning,16
bash,16
jackson,16
ordinary,16
struggle,16
severe,16
performing,16
string,16
ahole,16
sister,16
khan,16
final,16
gutless,16
allie,16
burke,16
predict,16
gw,16
stood,16
magazine,16
vain,16
manipulated,16
hacking,16
frank,16
effing,16
stoned,16
kneeling,16
bigly,16
backing,16
fashion,15
height,15
bombing,15
propose,15
charlatan,15
globalist,15
correctness,15
fossil,15
itll,15
register,15
ideological,15
injury,15
referred,15
anyones,15
youtube,15
flake,15
2020,15
meaningful,15
youth,15
hon,15
excess,15
lincoln,15
bribe,15
christy,15
speaker,15
wanna,15
rare,15
christmas,15
occur,15
barry,15
catastrophe,15
launch,15
chaos,15
younger,15
shred,15
grip,15
closer,15
mainly,15
sharing,15
spare,15
misleading,15
sharia,15
associate,15
surrounded,15
trap,15
developed,15
prop,15
nonsensical,15
cigarette,15
july,15
panel,15
premium,15
compromise,15
marine,15
quoted,15
dance,15
beaten,15
engaged,15
honorable,15
hag,15
costing,15
eagle,15
thumb,15
dysfunctional,15
behave,15
factual,15
celebrating,15
hug,15
rage,15
unnecessary,15
pound,15
monday,15
mommy,15
hood,15
began,15
arizona,15
48,15
arguing,15
jong,15
concrete,15
fooling,15
countless,15
weight,15
scoundrel,15
gardner,15
pledge,15
scholar,15
snake,15
75,15
excrement,15
employment,15
roof,15
circumstance,15
bucket,15
justified,15
owning,15
farmer,15
regret,15
widow,15
fortunately,15
library,15
profoundly,15
appearance,15
declare,15
disgusted,15
presence,15
server,15
apparent,15
jealous,15
perform,15
snarky,15
trading,15
weaver,15
random,15
profound,15
douchebag,15
sunny,15
economically,15
reached,15
classified,15
polite,15
fiasco,15
pedestrian,15
goose,15
blatantly,15
impose,15
debunked,15
defended,15
goofy,15
tendency,15
selfie,15
grabbed,15
entering,15
talent,15
imagination,15
oral,15
pattern,15
psycho,15
childrens,15
task,15
alright,15
rural,15
investigating,15
safer,15
loyalty,15
typically,15
finish,15
pathetically,15
tech,15
convince,15
pitiful,15
dept,15
nicely,15
meth,15
twist,15
spy,15
pissed,15
trumpers,15
convention,15
negligent,15
megalomaniac,15
symbol,15
constituent,15
depth,15
deaf,15
dig,15
slightly,15
pen,15
francis,15
senile,15
oath,15
unaware,15
pill,15
unarmed,15
viewpoint,15
blown,15
tank,15
exterminate,15
brutal,15
vice,15
tripe,15
swear,15
overpaid,15
paycheck,14
hippy,14
braindead,14
shift,14
reserve,14
familiar,14
upper,14
deeper,14
friggin,14
leak,14
hpd,14
300,14
viable,14
marching,14
citation,14
counsel,14
foolishness,14
falsely,14
tower,14
film,14
certificate,14
carried,14
albeit,14
tolerated,14
genuine,14
resume,14
cynical,14
thoroughly,14
aspect,14
birther,14
series,14
presented,14
competition,14
determine,14
ur,14
snap,14
narrow,14
weasel,14
bleeding,14
filth,14
gasoline,14
shopping,14
tolerant,14
patriotic,14
distance,14
parenthood,14
wholly,14
script,14
clapper,14
sued,14
damaging,14
backward,14
resistance,14
beast,14
gear,14
honolulu,14
talented,14
mute,14
bury,14
mud,14
suffers,14
suffered,14
neonazis,14
buried,14
escape,14
debacle,14
holder,14
ethnic,14
perry,14
equivalent,14
hostile,14
bla,14
knock,14
fry,14
joker,14
contribution,14
whereas,14
mode,14
engineer,14
distract,14
length,14
guest,14
msnbc,14
civilized,14
salt,14
confidence,14
belligerent,14
deported,14
grandmother,14
inevitable,14
weinstein,14
rogue,14
slogan,14
nominee,14
disgust,14
mob,14
collective,14
focused,14
motivated,14
mere,14
wheres,14
bedroom,14
lump,14
bell,14
accusing,14
confirmed,14
sewer,14
prejudice,14
correctly,14
pushed,14
emergency,14
thankfully,14
asylum,14
expects,14
bloom,14
representing,14
chuck,14
device,14
latino,14
clock,14
sb91,14
transportation,14
tulsi,14
brian,14
labeled,14
scale,14
bunker,14
admission,14
connected,14
ultimately,14
kushner,14
liked,14
ultimate,14
auto,14
bunny,14
35,14
affected,14
temperature,14
chooses,14
cup,14
millennials,14
port,14
stomach,14
chase,14
rex,14
rd,14
flame,14
instance,14
wacko,14
attend,14
suspected,14
prosecuted,14
charlie,14
commissioner,14
uncle,14
dodging,14
exchange,14
spends,14
experienced,14
commitment,14
testimony,14
seven,14
charity,14
consensus,14
pony,14
happily,14
loan,14
madman,14
slander,14
dunce,14
phrase,14
understood,14
employ,14
bashing,14
explained,14
checking,14
asshat,14
redeeming,14
basket,14
odd,14
flooding,14
shallow,14
anyways,14
wouldve,14
glass,14
freeland,14
tragic,14
assaulted,14
feral,14
prisoner,14
blindly,14
forth,14
2015,14
pleasure,14
ape,14
demanding,14
boondoggle,14
thirty,14
posse,14
itmfa,14
intolerance,14
shed,14
amazon,14
congrats,14
sensitive,14
switch,14
disabled,14
trans,14
glenn,14
ordered,14
spoon,14
porn,14
feminism,14
baseless,14
describes,14
sow,14
mediocre,14
honesty,13
campaigning,13
yall,13
pothead,13
popularity,13
nerve,13
smear,13
hopelessly,13
carefully,13
describing,13
illogical,13
newt,13
bust,13
homeowner,13
nailed,13
sheet,13
yearold,13
dean,13
slimy,13
selfies,13
wicked,13
yo,13
carson,13
shitty,13
motivation,13
necessarily,13
xenophobic,13
sniper,13
singing,13
existed,13
cared,13
incoherent,13
decides,13
button,13
severely,13
epitome,13
equate,13
experiment,13
prediction,13
engaging,13
motor,13
simplistic,13
print,13
deliver,13
branch,13
dispute,13
tour,13
invasion,13
cook,13
sword,13
differently,13
actively,13
digging,13
sadistic,13
investigate,13
finest,13
pilot,13
unamerican,13
staying,13
invite,13
addiction,13
sweden,13
pie,13
alot,13
translation,13
egotistical,13
publicity,13
criticizing,13
fracking,13
crown,13
blocking,13
babyinchief,13
diaper,13
gea,13
analogy,13
accepting,13
gdp,13
tap,13
diatribe,13
refusing,13
saint,13
transparent,13
mercy,13
tail,13
nyc,13
glory,13
subsidized,13
stadium,13
reminder,13
crock,13
kettle,13
physically,13
split,13
thoughtful,13
urge,13
uranium,13
mate,13
owes,13
disappointed,13
sum,13
jumping,13
personnel,13
removing,13
apologizing,13
offend,13
assaulting,13
competitive,13
rabbit,13
manipulative,13
cleaner,13
rocket,13
eastern,13
rain,13
clause,13
justification,13
ed,13
stereotype,13
supremacy,13
confirm,13
sticking,13
fixing,13
puppy,13
transfer,13
underestimate,13
allegedly,13
israeli,13
handled,13
advocating,13
max,13
perceived,13
rubber,13
row,13
handing,13
percentage,13
malicious,13
petition,13
unfair,13
rope,13
tossed,13
desk,13
disturbing,13
repulsive,13
hidden,13
dragon,13
inflated,13
gentleman,13
wavemaker,13
chain,13
tonight,13
combat,13
initial,13
london,13
kook,13
warren,13
bond,13
awesome,13
warned,13
norm,13
developer,13
repeating,13
divided,13
central,13
solved,13
content,13
bothered,13
bragging,13
wherever,13
consent,13
faggot,13
triggered,13
wheel,13
toddler,13
dodger,13
fairness,13
mocking,13
reprehensible,13
furthermore,13
profile,13
nominated,13
nomination,13
inexperienced,13
65,13
comfort,13
daft,13
lenin,13
cuz,13
prosecutor,13
grader,13
tim,13
prosecute,13
plate,13
loses,13
anderson,13
thankful,13
volume,13
grabbin,13
drone,13
millionaire,13
cunt,13
feeble,13
notley,13
graduate,13
healthy,13
walmart,13
curious,13
satisfy,13
wwii,12
text,12
aimed,12
commentator,12
grandchild,12
consideration,12
traditional,12
attached,12
reflect,12
texan,12
deficient,12
robbing,12
commenter,12
unemployed,12
corrupted,12
pregnant,12
ridiculously,12
recession,12
kudos,12
contrary,12
grows,12
ongoing,12
amusing,12
distraction,12
shoulder,12
sudden,12
permanently,12
foreigner,12
buttercup,12
licking,12
unintelligent,12
execution,12
disdain,12
alabama,12
laden,12
tar,12
thatll,12
mantra,12
tariff,12
clergy,12
reek,12
mandatory,12
bay,12
houston,12
lately,12
organized,12
kathy,12
taxi,12
amen,12
fraction,12
opportunistic,12
pastor,12
oppression,12
overseas,12
reflects,12
sided,12
contact,12
businessman,12
unacceptable,12
campaigned,12
tedious,12
angela,12
amateur,12
ibbitson,12
reveals,12
hr,12
baiting,12
participate,12
taylor,12
evident,12
assure,12
freely,12
retard,12
maher,12
drunken,12
lil,12
settlement,12
immediate,12
examiner,12
fundamentalist,12
ammo,12
owed,12
confusion,12
grossly,12
capitalist,12
foulmouthed,12
ige,12
lifelong,12
grid,12
bump,12
clothing,12
gap,12
defeated,12
kitchen,12
teenage,12
dumpster,12
griffin,12
mainland,12
kenya,12
siemian,12
negotiating,12
stretch,12
beg,12
nowadays,12
spur,12
nurse,12
heading,12
donalds,12
michelle,12
touching,12
blocked,12
